HbEID;DOC_TYPE;Fachbereich;Gebiet;Unternehmen;Kostenstelle;Ergebniseinheit;Konto;Unterkonto;Wirtschaftsjahr;Veroffentlichungsdatum;Veroffentlichungszeit;Wahrung;Wechselkurs;DBCR_INDICATOR;Soll;Haben;Endbetrag;Transaktionsherkunft;Wirksamkeitsdatum;Wirkungszeitraum;Buchungstext;Kontenname;Storno-Indikator;Storno-Datum;Storno-Uhrzeit;Nutzer;Erstellungsdatum;Erstellungsuhrzeit;Manuelle/automatische Buchung;Geändert von;Genehmigt von;Genehmigungsdatum;Gelöscht-Markierung;Posten-Nummer;Batch Date
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;9697,2;-9697,2;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;120273,79;0;120273,79;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;30081,17;0;30081,17;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;28462,29;0;28462,29;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;21580,72;0;21580,72;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;120273,79;0;120273,79;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;30081,19;0;30081,19;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;5059,46;0;5059,46;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8128,98;-8128,98;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;24367,9;-24367,9;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;30081,17;-30081,17;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;66396,72;0;66396,72;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;51222,8;0;51222,8;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;208115,89;0;208115,89;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8128,96;-8128,96;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8128,96;0;8128,96;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;163416,54;0;163416,54;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;10429,65;-10429,65;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8128,98;-8128,98;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;7604,15;-7604,15;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8128,96;0;8128,96;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;1043,92;0;1043,92;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;15676,5;0;15676,5;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8128,98;0;8128,98;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8128,98;0;8128,98;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;168429,87;-168429,87;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;28516,58;0;28516,58;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;56192,81;0;56192,81;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;28516,58;-28516,58;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;9697,2;0;9697,2;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;639782,72;0;639782,72;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;147731;0;147731;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;11981,65;-11981,65;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8141,29;0;8141,29;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8128,96;-8128,96;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;30081,14;-30081,14;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8128,96;-8128,96;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;53883,14;0;53883,14;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;53266,78;-53266,78;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;49846,6;0;49846,6;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8128,96;0;8128,96;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;200144,39;0;200144,39;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;12407,4;0;12407,4;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;56241,1;0;56241,1;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;11464,32;0;11464,32;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;39798,84;0;39798,84;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;60148,35;0;60148,35;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8128,96;0;8128,96;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;9908,18;0;9908,18;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;9908,18;0;9908,18;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8128,96;0;8128,96;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8128,98;-8128,98;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;9697,2;0;9697,2;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;28516,58;-28516,58;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;1754,49;-1754,49;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8128,96;0;8128,96;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;42339,9;0;42339,9;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;25067,35;0;25067,35;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8128,96;0;8128,96;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;60148,67;0;60148,67;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;25888,53;-25888,53;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;39798,84;-39798,84;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;211385,72;0;211385,72;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8128,96;0;8128,96;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;1107352,05;0;1107352,05;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8128,96;-8128,96;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;11464,29;0;11464,29;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;30081,14;0;30081,14;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;25067,35;-25067,35;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8128,98;-8128,98;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8128,96;-8128,96;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;16125,43;-16125,43;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;617,87;0;617,87;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;58397,66;0;58397,66;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;43998,87;-43998,87;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;130832,08;0;130832,08;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;28516,58;0;28516,58;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;27907,45;-27907,45;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;17014,2;0;17014,2;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;11981,65;-11981,65;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8128,98;0;8128,98;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;5059,46;0;5059,46;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;8128,96;0;8128,96;GL;16.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;5059,46;0;5059,46;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;8128,98;-8128,98;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;28516,58;0;28516,58;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;1754,49;0;1754,49;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;18635,08;-18635,08;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;24007,52;-24007,52;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;0;49846,6;-49846,6;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
N012999P09;P;1;100;1;1;1;134078;1000;2017;05.07.2017;11:45:00;EUR;1;;51628,11;0;51628,11;GL;15.06.2017;6;Projektabschluss - Juni 2005;angewandte C.O.S.-% vollständig;N;;00:00:00;Dlous;04.07.2017;11:45:00;Manual;;;;;401589-1;05.07.2017
